trial_id,case,expected,observed,pass,expected_pulses,matched_pulses,missed_pulses,split_pulses,merged_groups,extra_output_pulses,detection_ratio,acquisition_limited_events,fs,source_width_s,latency_min_s,latency_max_s,minimum_valid_width_s,source_amplitude,output_noise,first_event_class,first_event_confidence,first_event_peak,estimated_tau_s,estimated_cutoff_hz
928,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00024500469958429203,0.0022674650525385965,8e-06,26.955540401063733,0.10600872928025737,possible acquisition miss,unresolved,0.2988013102640667,,
929,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,0.0002010084444792935,0.002907632181536765,1.25e-05,26.358289365902042,0.0529762539819991,possible acquisition miss,unresolved,0.177768438324386,2.3988541049118913e-05,6634.623704960208
930,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,9.372202448921218e-05,0.002023007911414139,5e-06,24.886703511713478,0.06628509960313853,possible acquisition miss,unresolved,0.24082275578079,,
931,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,0.00024157453964683437,0.002632540213877539,5e-06,23.785514240536138,0.029538173050216596,possible acquisition miss,unresolved,0.0914314272136081,1.4259943495681178e-05,11160.979925348063
932,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00024012341030480426,0.002356276430247937,8e-06,22.22057334405155,0.06599385401605709,possible acquisition miss,unresolved,0.20974696655016994,,
933,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,0.00013908527752403926,0.003234165966850257,5e-06,23.020821607888895,0.06600513263667947,possible acquisition miss,unresolved,0.22008112788639878,,
934,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00015344020138057863,0.0034546013208715913,8e-06,22.20601758663862,0.03236681175320667,possible acquisition miss,unresolved,0.10500802633879176,1.1607676411961689e-05,13711.180208976748
935,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,0.00013764465800672438,0.002082636375641301,1.25e-05,20.44122484570319,0.024365464953751963,possible acquisition miss,unresolved,0.08260248710723354,1.8703773302791553e-05,8509.24252103405
936,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00021602003229665996,0.002667793242249416,8e-06,20.913891180400526,0.05916868263323812,possible acquisition miss,unresolved,0.16737645867730422,1.7687774011968693e-05,8998.01993084041
937,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,0.00015732334163767048,0.002441246227666673,5e-06,25.171287815915008,0.039086075362907646,possible acquisition miss,unresolved,0.12352823362231805,7.379612394765197e-06,21566.84315897045
938,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.0002067160968222591,0.0032902169706978592,8e-06,22.775793654529007,0.02271660551912518,possible acquisition miss,unresolved,0.07778047059088233,3.9558595864680334e-05,4023.270786362665
939,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,0.00015608304373095842,0.002958207998190786,5e-06,27.020325715036947,0.1076882523307913,possible acquisition miss,unresolved,0.37396229482913906,,
940,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,0.00012841597361840158,0.003102307586471188,5e-06,24.13210904420162,0.03552366426136145,possible acquisition miss,unresolved,0.11420193137621824,1.0026520945593279e-05,15873.396560533289
941,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00020765585095419172,0.002331186007198706,8e-06,23.528414949995557,0.11386522685907603,possible acquisition miss,unresolved,0.34351007151968976,,
942,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,0.0002231832937427936,0.0033335301217695054,1e-05,26.461166535954334,0.02012004225528439,possible acquisition miss,unresolved,0.061603266579866305,6.746886793052843e-05,2358.938988805541
943,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00022189676488568687,0.002014087723105272,8e-06,24.75780962539531,0.11788182676506735,possible acquisition miss,unresolved,0.3639323832985157,,
944,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,0.00017008933961184727,0.0027289949757225004,1e-05,24.294937753456377,0.10966404725848634,possible acquisition miss,unresolved,0.31781086805032904,,
945,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,80000.0,1.25e-05,0.00019235681953412012,0.002542054090169733,6.25e-06,24.710138791785933,0.09082755029205844,possible acquisition miss,unresolved,0.2905186157134705,,
946,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,0.0002386518860701066,0.003119118223737979,1.25e-05,21.252280563546634,0.017085938371634857,possible acquisition miss,unresolved,0.04695603218298905,3.714014687191176e-05,4285.2534654961355
947,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,0.0001567609038166894,0.003220086837678855,1e-05,23.34011464040051,0.0953798235189536,possible acquisition miss,unresolved,0.24894093091966854,1.3072144190704322e-05,12175.121446799169
948,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00023854615804496878,0.0030869902530378645,8e-06,24.988230638645287,0.1131634418349691,possible acquisition miss,unresolved,0.3252313252555574,,
949,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,9.788750639617961e-05,0.0032630327889220686,1.25e-05,22.064780684568987,0.09433494599396658,possible acquisition miss,unresolved,0.24809494118146105,,
950,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,8.759562514757382e-05,0.002887085587839443,1e-05,26.74685977139544,0.04500953882349856,possible acquisition miss,unresolved,0.1240544164538183,1.9057435458828085e-05,8351.330557342599
951,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,8.752890142372578e-05,0.003125818414194066,1.25e-05,23.38579623766262,0.05195458383362129,possible acquisition miss,unresolved,0.15258299380901053,2.1250721479025342e-05,7489.390101365863
952,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,0.00013420077150451098,0.0032332140364081255,5e-06,27.759935442676916,0.056923518649900036,possible acquisition miss,unresolved,0.1552737210840112,,
953,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,0.00011008264342250288,0.0026309722270539794,5e-06,26.962013127573,0.059473075770346336,possible acquisition miss,unresolved,0.17866891814442779,,
954,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,0.0001773461998947023,0.0030980008901657714,1.25e-05,27.20225549749147,0.11355893646622614,possible acquisition miss,unresolved,0.30905962265852494,,
955,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,80000.0,1.25e-05,0.00010132152931930407,0.002996298092941013,6.25e-06,25.796378313510477,0.021343101382688804,possible acquisition miss,unresolved,0.062256269122354144,6.980467816357961e-05,2280.0039664810597
956,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,0.00013781561833530034,0.002992345899153949,1e-05,22.18927740548913,0.08415836062652256,possible acquisition miss,unresolved,0.24224410251631676,,
957,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,0.00014730341933478757,0.0027875174852260154,1.25e-05,24.466683355832593,0.08375368612666652,possible acquisition miss,unresolved,0.23394040803534527,1.5908582734325096e-05,10004.344557261864
958,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,0.00020771010601505768,0.0029587182241435908,1.25e-05,24.266802738175016,0.11911268096428036,possible acquisition miss,unresolved,0.26765277322990305,,
959,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00023118417767861672,0.002665244858649993,8e-06,26.52993868619439,0.08223235209032742,possible acquisition miss,unresolved,0.22221902309232933,,
960,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,0.00010546797700176684,0.002252788740343177,1.25e-05,25.606045066537355,0.03900170364328984,possible acquisition miss,unresolved,0.09234468143959372,2.105842587181155e-05,7557.779677394474
961,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,0.0002085992144032816,0.002141703546418314,5e-06,23.664827255662406,0.1133585590385713,possible acquisition miss,unresolved,0.3926037068444213,,
962,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,0.0001329183983511074,0.0022122746984404203,1.25e-05,23.693564413919365,0.08608038856819125,possible acquisition miss,unresolved,0.2653240814098745,,
963,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00011607980512331619,0.0025826540071349946,8e-06,26.99072554805716,0.09113309128163437,possible acquisition miss,unresolved,0.279921593954243,,
964,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,80000.0,1.25e-05,0.0002480935053216748,0.0025977342126776593,6.25e-06,21.627598035795724,0.1195526497020114,possible acquisition miss,unresolved,0.40006869604808604,,
965,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,80000.0,1.25e-05,0.00017664722307228747,0.0022128764856874463,6.25e-06,23.368414678392334,0.05176437228674629,possible acquisition miss,unresolved,0.15292162009550714,1.5971867437446888e-05,9964.704735699732
966,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,80000.0,1.25e-05,8.809916945611464e-05,0.00282595901811967,6.25e-06,20.908999238731237,0.054629224837309975,possible acquisition miss,unresolved,0.15329439842203782,2.2156892327521223e-05,7183.089611091712
967,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,9.188361360753253e-05,0.003110738571215258,1e-05,20.275711334799112,0.11848167103734918,possible acquisition miss,unresolved,0.3828037387758135,,
968,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00021089465827482646,0.0028556980612216296,8e-06,22.399791321250166,0.06279637748043346,possible acquisition miss,unresolved,0.18620479286633998,,
969,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,0.00023127562863335335,0.0021334508129230295,5e-06,26.643724790397727,0.09281889280684061,possible acquisition miss,unresolved,0.3435003042653588,,
970,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,0.0001607082398350931,0.0032622811968612566,1.25e-05,23.448728256770174,0.10284639757200902,possible acquisition miss,unresolved,0.2710162257148249,,
971,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,0.00017879150553751517,0.002161300948349153,1e-05,20.99333521899694,0.060032464905644047,possible acquisition miss,unresolved,0.1782180917564903,,
972,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,0.00015060946719175637,0.0029427474232925767,5e-06,26.492832727370548,0.05657721289294664,possible acquisition miss,unresolved,0.2298894314402738,5.131445569055033e-06,31015.615570721933
973,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,0.0001660931526899853,0.003307843086729878,1.25e-05,20.96542244641695,0.038971625703113244,possible acquisition miss,unresolved,0.10727709779919288,2.6506009892534078e-05,6004.485161560449
974,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,8.374083001310577e-05,0.0022933166134232732,1e-05,23.867569338844714,0.07772851572413857,possible acquisition miss,unresolved,0.2522428796270096,,
975,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,9.88573798835328e-05,0.00254438199722171,5e-06,27.404412628218594,0.09472699806186402,possible acquisition miss,unresolved,0.2737837091464688,,
976,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,40000.0,2.5e-05,0.00018374645247561789,0.0024574995567689965,1.25e-05,24.345637098493867,0.03768015017128056,possible acquisition miss,unresolved,0.10479787502791617,4.5712002184433595e-05,3481.688298179438
977,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,50000.0,2e-05,0.00014969317019704814,0.002644613678810406,1e-05,24.45766573922213,0.05024476644401995,possible acquisition miss,unresolved,0.16457335274305301,,
978,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,0.00017324121054094433,0.002327517857056904,5e-06,21.825807864267077,0.056682860447697714,possible acquisition miss,unresolved,0.16430467665530893,7.5815247465723655e-06,20992.47162173412
979,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00024892731965071537,0.0030914013663584025,8e-06,24.35690359788737,0.0720712201508721,possible acquisition miss,unresolved,0.286328365406716,,
980,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,0.00012192495770174151,0.0030296386277902073,5e-06,21.8196388825924,0.07379786426903204,possible acquisition miss,unresolved,0.2793760704942296,,
981,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00019724897809628234,0.002404454435787671,8e-06,24.363940273201514,0.0634788347223917,possible acquisition miss,unresolved,0.18554926379782824,9.798963562521866e-06,16242.018053890504
982,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,62500.0,1.6e-05,0.00023894452643349504,0.002730623687569255,8e-06,20.485857355785114,0.055456475864475975,possible acquisition miss,unresolved,0.14771059823635832,1.394725248682696e-05,11411.203980297596
983,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,80000.0,1.25e-05,8.230319506593868e-05,0.0027448103191899695,6.25e-06,26.84818458154939,0.049566893409452285,possible acquisition miss,unresolved,0.15225362894980132,1.55071540472852e-05,10263.323792785704
984,acquisition_limited,possible acquisition miss,possible acquisition miss,True,1,0,1,0,0,0,0.0,1,100000.0,1e-05,0.00022049762100752627,0.0023498357571490117,5e-06,20.373456002383634,0.05710945215793486,possible acquisition miss,unresolved,0.18369768091009908,,
